HGNC ID	Approved symbol	Alias symbol	Previous symbol	NCBI gene ID
HGNC:10042	RN7SL7P	7L23	RN7SLP4	6033
HGNC:10042	RN7SL7P	7L23	RN7SL27P	6033
HGNC:10043	RN7SL8P	7L63	RN7SLP5	6034
HGNC:10043	RN7SL8P	7L63	RN7SL433P	6034
HGNC:46027	RN7SL11P			106479229
HGNC:46028	RN7SL12P			106480926
HGNC:46030	RN7SL14P			106480481
HGNC:46031	RN7SL15P			106479230
HGNC:46032	RN7SL16P			106479231
HGNC:46034	RN7SL18P			106480927
HGNC:46035	RN7SL19P			106480370
HGNC:46036	RN7SL20P			106479232
HGNC:46038	RN7SL22P			106480928
HGNC:46039	RN7SL23P			106480482
HGNC:46041	RN7SL25P			106479233
HGNC:46042	RN7SL26P			106479234
HGNC:46044	RN7SL28P			106480929
HGNC:46046	RN7SL30P			106479235
HGNC:46048	RN7SL32P			106480930
HGNC:46049	RN7SL33P			106479236
HGNC:46050	RN7SL34P			106481824
HGNC:46051	RN7SL35P			106480931
HGNC:46052	RN7SL36P			106479237
HGNC:46053	RN7SL37P			106479238
HGNC:46054	RN7SL38P			106480932
HGNC:46055	RN7SL39P			106479239
HGNC:46056	RN7SL40P			106480483
HGNC:46057	RN7SL41P			106480933
HGNC:46058	RN7SL42P			106479240
HGNC:46059	RN7SL43P			106479241
HGNC:46060	RN7SL44P			106480934
HGNC:46061	RN7SL45P			106481975
HGNC:46063	RN7SL47P			106479242
HGNC:46064	RN7SL48P			106481825
HGNC:46065	RN7SL49P			106480935
HGNC:46066	RN7SL50P			106479243
HGNC:46067	RN7SL51P			106480936
HGNC:46068	RN7SL52P			106480937
HGNC:46071	RN7SL55P			106479244
HGNC:46073	RN7SL57P			106480484
HGNC:46074	RN7SL58P			106479245
HGNC:46076	RN7SL60P			106480938
HGNC:46078	RN7SL62P			106479246
HGNC:46079	RN7SL63P			106480939
HGNC:46081	RN7SL65P			106479247
HGNC:46082	RN7SL66P			106480485
HGNC:46083	RN7SL67P			106479248
HGNC:46084	RN7SL68P			107080632
HGNC:46085	RN7SL69P			106480940
HGNC:46086	RN7SL70P			106479249
HGNC:46088	RN7SL72P			106480941
HGNC:46089	RN7SL73P			106479250
HGNC:46090	RN7SL74P			106480942
HGNC:46091	RN7SL75P			107063539
HGNC:46092	RN7SL76P			106479251
HGNC:46093	RN7SL77P			106479252
HGNC:46094	RN7SL78P			106481752
HGNC:46095	RN7SL79P			106480943
HGNC:46097	RN7SL81P			106479253
HGNC:46098	RN7SL82P			106480944
HGNC:46099	RN7SL83P			106479254
HGNC:46103	RN7SL87P			106479255
HGNC:46104	RN7SL88P			106480945
HGNC:46105	RN7SL89P			106479256
HGNC:46107	RN7SL91P			106480946
HGNC:46108	RN7SL92P			106479257
HGNC:46109	RN7SL93P			106480947
HGNC:46112	RN7SL96P			106480486
HGNC:46113	RN7SL97P			106479258
HGNC:46114	RN7SL98P			106479259
HGNC:46116	RN7SL100P			106480948
HGNC:46117	RN7SL101P			106479260
HGNC:46120	RN7SL104P			106480949
HGNC:46121	RN7SL105P			106480487
HGNC:46122	RN7SL106P			106479261
HGNC:46123	RN7SL107P			106479262
HGNC:46124	RN7SL108P			106480950
HGNC:46126	RN7SL110P			106480371
HGNC:46127	RN7SL111P			106479263
HGNC:46129	RN7SL113P			106480951
HGNC:46132	RN7SL116P			106480488
HGNC:46133	RN7SL117P			106479264
HGNC:46134	RN7SL118P			106480952
HGNC:46136	RN7SL120P			106480953
HGNC:46137	RN7SL121P			106479265
HGNC:46138	RN7SL122P			106480954
HGNC:46139	RN7SL123P			106479266
HGNC:46140	RN7SL124P			106480955
HGNC:46141	RN7SL125P			106479267
HGNC:46142	RN7SL126P			106479268
HGNC:46143	RN7SL127P			106480956
HGNC:46144	RN7SL128P			106481826
HGNC:46146	RN7SL130P			106479269
HGNC:46147	RN7SL131P			106480957
HGNC:46148	RN7SL132P			106479270
HGNC:46150	RN7SL134P			106479271
HGNC:46151	RN7SL135P			106480958
HGNC:46154	RN7SL138P			106480489
HGNC:46156	RN7SL140P			106479272
HGNC:46157	RN7SL141P			106480959
HGNC:46159	RN7SL143P			106479273
HGNC:46160	RN7SL144P			106480960
HGNC:46161	RN7SL145P			106481753
HGNC:46162	RN7SL146P			106481827
HGNC:46163	RN7SL147P			106479274
HGNC:46164	RN7SL148P			106479275
HGNC:46165	RN7SL149P			106480961
HGNC:46166	RN7SL150P			106479276
HGNC:46167	RN7SL151P			107075319
HGNC:46168	RN7SL152P			106480962
HGNC:46169	RN7SL153P			106480490
HGNC:46170	RN7SL154P			106479277
HGNC:46171	RN7SL155P			106479278
HGNC:46172	RN7SL156P			106480963
HGNC:46175	RN7SL159P			106479279
HGNC:46176	RN7SL160P			106480964
HGNC:46178	RN7SL162P			106481828
HGNC:46179	RN7SL163P			106479280
HGNC:46180	RN7SL164P			106480965
HGNC:46181	RN7SL165P			106479281
HGNC:46182	RN7SL166P			106479282
HGNC:46183	RN7SL167P			106480966
HGNC:46184	RN7SL168P			106480491
HGNC:46185	RN7SL169P			106480372
HGNC:46186	RN7SL170P			106479283
HGNC:46188	RN7SL172P			106480967
HGNC:46189	RN7SL173P			106479284
HGNC:46190	RN7SL174P			106479285
HGNC:46192	RN7SL176P			106480968
HGNC:46193	RN7SL177P			106480969
HGNC:46194	RN7SL178P			106479286
HGNC:46196	RN7SL180P			106480970
HGNC:46197	RN7SL181P			106480492
HGNC:46198	RN7SL182P			106479287
HGNC:46199	RN7SL183P			106480971
HGNC:46200	RN7SL184P			106479288
HGNC:46201	RN7SL185P			106479289
HGNC:46202	RN7SL186P			106480972
HGNC:46203	RN7SL187P			106481829
HGNC:46204	RN7SL188P			106479290
HGNC:46205	RN7SL189P			106480973
HGNC:46206	RN7SL190P			106479291
HGNC:46207	RN7SL191P			106479292
HGNC:46208	RN7SL192P			106480974
HGNC:46209	RN7SL193P			106480493
HGNC:46212	RN7SL196P			106479293
HGNC:46213	RN7SL197P			106480975
HGNC:46214	RN7SL198P			106479294
HGNC:46215	RN7SL199P			106480693
HGNC:46216	RN7SL200P			106480976
HGNC:46217	RN7SL201P			106481830
HGNC:46218	RN7SL202P			106479295
HGNC:46219	RN7SL203P			106479296
HGNC:46220	RN7SL204P			106480977
HGNC:46221	RN7SL205P			106479297
HGNC:46224	RN7SL208P			106480978
HGNC:46225	RN7SL209P			106480494
HGNC:46226	RN7SL210P			106479298
HGNC:46227	RN7SL211P			106479299
HGNC:46229	RN7SL213P			106480979
HGNC:46230	RN7SL214P			106479300
HGNC:46231	RN7SL215P			106480980
HGNC:46232	RN7SL216P			106480495
HGNC:46233	RN7SL217P			106479301
HGNC:46234	RN7SL218P			106480981
HGNC:46235	RN7SL219P			106479302
HGNC:46236	RN7SL220P			106479303
HGNC:46237	RN7SL221P			106480982
HGNC:46238	RN7SL222P			106481831
HGNC:46239	RN7SL223P			106481754
HGNC:46241	RN7SL225P			106479304
HGNC:46244	RN7SL228P			106480983
HGNC:46245	RN7SL229P			106479305
HGNC:46246	RN7SL230P			106479306
HGNC:46247	RN7SL231P			106480984
HGNC:46249	RN7SL233P			106480985
HGNC:46250	RN7SL234P			106479307
HGNC:46252	RN7SL236P			106480986
HGNC:46253	RN7SL237P			106479308
HGNC:46254	RN7SL238P			106480987
HGNC:46255	RN7SL239P			106479309
HGNC:46256	RN7SL240P			106479310
HGNC:46257	RN7SL241P			106480988
HGNC:46258	RN7SL242P			106480496
HGNC:46260	RN7SL244P			106479311
HGNC:46262	RN7SL246P			106480989
HGNC:46264	RN7SL248P		RN7SL527P	106479312
HGNC:46266	RN7SL250P			106479313
HGNC:46267	RN7SL251P			106480990
HGNC:46268	RN7SL252P			106481832
HGNC:46269	RN7SL253P			106479314
HGNC:46270	RN7SL254P			106480991
HGNC:46271	RN7SL255P			106479315
HGNC:46274	RN7SL258P			106480373
HGNC:46275	RN7SL259P			106480992
HGNC:46276	RN7SL260P			106480497
HGNC:46277	RN7SL261P			106479316
HGNC:46278	RN7SL262P			106479317
HGNC:46279	RN7SL263P			106480993
HGNC:46281	RN7SL265P			106479318
HGNC:46282	RN7SL266P			106480994
HGNC:46283	RN7SL267P			106481833
HGNC:46284	RN7SL268P			106479319
HGNC:46285	RN7SL269P			106479320
HGNC:46286	RN7SL270P			106480995
HGNC:46287	RN7SL271P			106479321
HGNC:46288	RN7SL272P			106480996
HGNC:46289	RN7SL273P			106481834
HGNC:46290	RN7SL274P		RN7SL694P	106479322
HGNC:46291	RN7SL275P			106480997
HGNC:46293	RN7SL277P			106479323
HGNC:46294	RN7SL278P			106479324
HGNC:46295	RN7SL279P			106480998
HGNC:46296	RN7SL280P			106480498
HGNC:46298	RN7SL282P			106480374
HGNC:46299	RN7SL283P			106479325
HGNC:46300	RN7SL284P			106480999
HGNC:46301	RN7SL285P			106479326
HGNC:46302	RN7SL286P			106479327
HGNC:46304	RN7SL288P			106481000
HGNC:46306	RN7SL290P			106481001
HGNC:46307	RN7SL291P			106479328
HGNC:46308	RN7SL292P			106481002
HGNC:46309	RN7SL293P			106481835
HGNC:46310	RN7SL294P			106479329
HGNC:46312	RN7SL296P			106481003
HGNC:46313	RN7SL297P			106479330
HGNC:46315	RN7SL299P			106479331
HGNC:46316	RN7SL300P			106481004
HGNC:46317	RN7SL301P			106480499
HGNC:46318	RN7SL302P			106479332
HGNC:46319	RN7SL303P			106481005
HGNC:46320	RN7SL304P			106479333
HGNC:46321	RN7SL305P			106479334
HGNC:46322	RN7SL306P			106481006
HGNC:46323	RN7SL307P			106480500
HGNC:46324	RN7SL308P			106479335
HGNC:46325	RN7SL309P			106481007
HGNC:46326	RN7SL310P			106479336
HGNC:46327	RN7SL311P			106481755
HGNC:46329	RN7SL313P			106481008
HGNC:46330	RN7SL314P			106481836
HGNC:46332	RN7SL316P			106479337
HGNC:46333	RN7SL317P			106479338
HGNC:46334	RN7SL318P			106481009
HGNC:46335	RN7SL319P			106479339
HGNC:46336	RN7SL320P			106481010
HGNC:46337	RN7SL321P			106480501
HGNC:46338	RN7SL322P			106479340
HGNC:46339	RN7SL323P			106479341
HGNC:46341	RN7SL325P			106481011
HGNC:46342	RN7SL326P			106479342
HGNC:46343	RN7SL327P			106481012
HGNC:46344	RN7SL328P			106481837
HGNC:46345	RN7SL329P			106479343
HGNC:46346	RN7SL330P			106481013
HGNC:46347	RN7SL331P			106479344
HGNC:46348	RN7SL332P			106479345
HGNC:46349	RN7SL333P			106481014
HGNC:46350	RN7SL334P			106480502
HGNC:46351	RN7SL335P			106480375
HGNC:46352	RN7SL336P			106479346
HGNC:46353	RN7SL337P			106481015
HGNC:46354	RN7SL338P			106479347
HGNC:46355	RN7SL339P			106479348
HGNC:46356	RN7SL340P			106481016
HGNC:46357	RN7SL341P			106481017
HGNC:46358	RN7SL342P			106479349
HGNC:46359	RN7SL343P			106481018
HGNC:46360	RN7SL344P			106480503
HGNC:46362	RN7SL346P			106479350
HGNC:46366	RN7SL350P			106481019
HGNC:46367	RN7SL351P			106479351
HGNC:46368	RN7SL352P			106479352
HGNC:46369	RN7SL353P		RN7SL579P	106481020
HGNC:46370	RN7SL354P			106481838
HGNC:46372	RN7SL356P			106479353
HGNC:46373	RN7SL357P			106481021
HGNC:46375	RN7SL359P			106479354
HGNC:46377	RN7SL361P			106479355
HGNC:46378	RN7SL362P			106481022
HGNC:46379	RN7SL363P			106480504
HGNC:46380	RN7SL364P			106479356
HGNC:46382	RN7SL366P			106481023
HGNC:46384	RN7SL368P			106479357
HGNC:46385	RN7SL369P			106480694
HGNC:46386	RN7SL370P			106481024
HGNC:46387	RN7SL371P			106481839
HGNC:46388	RN7SL372P			106479358
HGNC:46391	RN7SL375P			106479359
HGNC:46392	RN7SL376P			106481025
HGNC:46393	RN7SL377P			106479360
HGNC:46394	RN7SL378P			106481026
HGNC:46395	RN7SL379P			106480505
HGNC:46396	RN7SL380P			106479361
HGNC:46397	RN7SL381P			106479362
HGNC:46398	RN7SL382P			106481027
HGNC:46399	RN7SL383P			106479363
HGNC:46400	RN7SL384P			106481028
HGNC:46401	RN7SL385P			106481840
HGNC:46402	RN7SL386P			106479364
HGNC:46403	RN7SL387P			106481029
HGNC:46404	RN7SL388P			106479365
HGNC:46406	RN7SL390P			106479366
HGNC:46407	RN7SL391P			106481030
HGNC:46408	RN7SL392P			106480506
HGNC:46409	RN7SL393P			106481756
HGNC:46410	RN7SL394P			106479367
HGNC:46411	RN7SL395P			106481031
HGNC:46412	RN7SL396P			106479368
HGNC:46413	RN7SL397P			106479369
HGNC:46414	RN7SL398P			106481032
HGNC:46415	RN7SL399P			106479370
HGNC:46416	RN7SL400P			106481033
HGNC:46417	RN7SL401P			106480507
HGNC:46418	RN7SL402P			106479371
HGNC:46419	RN7SL403P			106481034
HGNC:46420	RN7SL404P			106479372
HGNC:46421	RN7SL405P			106479373
HGNC:46424	RN7SL408P			106481841
HGNC:46427	RN7SL411P			106481035
HGNC:46429	RN7SL413P			106479374
HGNC:46430	RN7SL414P			106481036
HGNC:46431	RN7SL415P			106479375
HGNC:46432	RN7SL416P			106481037
HGNC:46433	RN7SL417P			107080636
HGNC:46434	RN7SL418P			106480508
HGNC:46435	RN7SL419P			106479376
HGNC:46436	RN7SL420P			106479377
HGNC:46438	RN7SL422P			106481038
HGNC:46439	RN7SL423P			106479378
HGNC:46440	RN7SL424P			106480376
HGNC:46441	RN7SL425P			106481039
HGNC:46442	RN7SL426P			106481842
HGNC:46444	RN7SL428P			106479379
HGNC:46445	RN7SL429P			106479380
HGNC:46446	RN7SL430P			106481040
HGNC:46447	RN7SL431P			106866913
HGNC:46448	RN7SL432P			106481041
HGNC:46450	RN7SL434P			106480509
HGNC:46451	RN7SL435P			106479381
HGNC:46454	RN7SL438P			106479382
HGNC:46456	RN7SL440P			106481042
HGNC:46457	RN7SL441P			106479383
HGNC:46458	RN7SL442P			106481043
HGNC:46459	RN7SL443P			106480510
HGNC:46460	RN7SL444P			106479384
HGNC:46461	RN7SL445P			106481044
HGNC:46462	RN7SL446P			106479385
HGNC:46463	RN7SL447P			106479386
HGNC:46464	RN7SL448P			106481843
HGNC:46465	RN7SL449P			106481045
HGNC:46467	RN7SL451P			106480377
HGNC:46468	RN7SL452P			106479387
HGNC:46469	RN7SL453P			106481046
HGNC:46470	RN7SL454P			106479388
HGNC:46471	RN7SL455P			106479389
HGNC:46472	RN7SL456P			106480511
HGNC:46473	RN7SL457P			106481047
HGNC:46475	RN7SL459P			106479390
HGNC:46476	RN7SL460P			106481048
HGNC:46477	RN7SL461P			106481844
HGNC:46478	RN7SL462P			106479391
HGNC:46480	RN7SL464P			106481049
HGNC:46481	RN7SL465P			106479392
HGNC:46482	RN7SL466P			106479393
HGNC:46484	RN7SL468P			106481050
HGNC:46485	RN7SL469P			106480512
HGNC:46486	RN7SL470P			106479394
HGNC:46487	RN7SL471P		RN7SL257P	106481051
HGNC:46488	RN7SL472P			106479395
HGNC:46489	RN7SL473P			106479396
HGNC:46490	RN7SL474P			106481052
HGNC:46491	RN7SL475P			106481845
HGNC:46493	RN7SL477P			106479397
HGNC:46494	RN7SL478P			106481053
HGNC:46495	RN7SL479P			106479398
HGNC:46496	RN7SL480P			106481757
HGNC:46497	RN7SL481P			106481054
HGNC:46498	RN7SL482P			106480513
HGNC:46499	RN7SL483P			106479399
HGNC:46500	RN7SL484P			106479400
HGNC:46503	RN7SL487P			106481055
HGNC:46504	RN7SL488P			106479401
HGNC:46505	RN7SL489P			106481056
HGNC:46507	RN7SL491P			106480514
HGNC:46508	RN7SL492P			106479402
HGNC:46509	RN7SL493P			106479403
HGNC:46510	RN7SL494P			106481057
HGNC:46511	RN7SL495P			106479404
HGNC:46512	RN7SL496P			106481058
HGNC:46513	RN7SL497P			106481846
HGNC:46514	RN7SL498P			106479405
HGNC:46515	RN7SL499P			106481059
HGNC:46516	RN7SL500P			106479406
HGNC:46518	RN7SL502P			106479407
HGNC:46519	RN7SL503P			106481060
HGNC:46520	RN7SL504P			106480515
HGNC:46521	RN7SL505P			106481758
HGNC:46523	RN7SL507P			106479408
HGNC:46524	RN7SL508P			106481061
HGNC:46525	RN7SL509P			106479409
HGNC:46526	RN7SL510P			106479410
HGNC:46529	RN7SL513P			106481062
HGNC:46531	RN7SL515P			106481063
HGNC:46532	RN7SL516P			106479411
HGNC:46533	RN7SL517P			106481064
HGNC:46534	RN7SL518P			106481847
HGNC:46535	RN7SL519P			106479412
HGNC:46536	RN7SL520P			106481065
HGNC:46537	RN7SL521P			106479413
HGNC:46539	RN7SL523P			106479414
HGNC:46540	RN7SL524P			106481066
HGNC:46541	RN7SL525P			106480516
HGNC:46542	RN7SL526P			106479415
HGNC:46546	RN7SL530P			106481067
HGNC:46547	RN7SL531P			106479416
HGNC:46551	RN7SL535P			106479417
HGNC:46552	RN7SL536P			106481068
HGNC:46554	RN7SL538P			106480517
HGNC:46555	RN7SL539P			106479418
HGNC:46557	RN7SL541P			106481069
HGNC:46558	RN7SL542P			106479419
HGNC:46559	RN7SL543P			106480378
HGNC:46560	RN7SL544P			106481070
HGNC:46561	RN7SL545P			106481848
HGNC:46562	RN7SL546P			106479420
HGNC:46563	RN7SL547P			106479421
HGNC:46565	RN7SL549P			106481071
HGNC:46567	RN7SL551P			106479422
HGNC:46568	RN7SL552P			106481072
HGNC:46569	RN7SL553P			106480518
HGNC:46570	RN7SL554P			106479423
HGNC:46571	RN7SL555P			106479424
HGNC:46572	RN7SL556P			106481073
HGNC:46573	RN7SL557P			106479425
HGNC:46574	RN7SL558P			106481074
HGNC:46575	RN7SL559P			106481849
HGNC:46576	RN7SL560P			106479426
HGNC:46577	RN7SL561P			106481075
HGNC:46579	RN7SL563P			106479427
HGNC:46580	RN7SL564P			106479428
HGNC:46581	RN7SL565P			106481076
HGNC:46582	RN7SL566P			106481850
HGNC:46583	RN7SL567P			106481976
HGNC:46584	RN7SL568P			106479429
HGNC:46585	RN7SL569P			106481077
HGNC:46586	RN7SL570P			106479430
HGNC:46587	RN7SL571P			106479431
HGNC:46589	RN7SL573P			106481078
HGNC:46590	RN7SL574P			106481079
HGNC:46591	RN7SL575P			106479432
HGNC:46593	RN7SL577P			106481080
HGNC:46594	RN7SL578P			106479433
HGNC:46596	RN7SL580P			106481081
HGNC:46597	RN7SL581P			106479434
HGNC:46598	RN7SL582P			106479435
HGNC:46599	RN7SL583P			106481082
HGNC:46600	RN7SL584P			106480519
HGNC:46601	RN7SL585P			106479436
HGNC:46602	RN7SL586P			106481083
HGNC:46603	RN7SL587P			106479437
HGNC:46605	RN7SL589P			106479438
HGNC:46607	RN7SL591P			106481084
HGNC:46608	RN7SL592P			106481851
HGNC:46610	RN7SL594P			106479439
HGNC:46612	RN7SL596P			106481085
HGNC:46613	RN7SL597P			106479440
HGNC:46614	RN7SL598P			106481759
HGNC:46616	RN7SL600P			106481086
HGNC:46617	RN7SL601P			106480520
HGNC:46618	RN7SL602P			106479441
HGNC:46620	RN7SL604P			106479442
HGNC:46621	RN7SL605P			106481087
HGNC:46622	RN7SL606P			106479443
HGNC:46623	RN7SL607P			106481088
HGNC:46624	RN7SL608P			106480521
HGNC:46626	RN7SL610P			106479444
HGNC:46628	RN7SL612P			106479445
HGNC:46630	RN7SL614P			106481089
HGNC:46631	RN7SL615P			106479446
HGNC:46632	RN7SL616P			106481090
HGNC:46633	RN7SL617P			106481852
HGNC:46634	RN7SL618P			106479447
HGNC:46635	RN7SL619P			106481091
HGNC:46636	RN7SL620P			106479448
HGNC:46637	RN7SL621P			106479449
HGNC:46638	RN7SL622P			106481092
HGNC:46639	RN7SL623P			106480522
HGNC:46640	RN7SL624P			106480379
HGNC:46641	RN7SL625P			106479450
HGNC:46643	RN7SL627P			106481093
HGNC:46644	RN7SL628P			106479451
HGNC:46645	RN7SL629P			106479452
HGNC:46646	RN7SL630P			106481094
HGNC:46648	RN7SL632P			106481095
HGNC:46649	RN7SL633P			106479453
HGNC:46650	RN7SL634P			106481096
HGNC:46651	RN7SL635P			106479454
HGNC:46652	RN7SL636P			106481097
HGNC:46654	RN7SL638P			106479455
HGNC:46656	RN7SL640P			106479456
HGNC:46659	RN7SL643P			106481098
HGNC:46660	RN7SL644P			106481853
HGNC:46661	RN7SL645P			106479457
HGNC:46662	RN7SL646P			106481099
HGNC:46663	RN7SL647P			106479458
HGNC:46664	RN7SL648P			106479459
HGNC:46665	RN7SL649P			106481100
HGNC:46666	RN7SL650P			106480523
HGNC:46668	RN7SL652P			106479460
HGNC:46669	RN7SL653P			106481101
HGNC:46670	RN7SL654P			106479461
HGNC:46671	RN7SL655P			106481102
HGNC:46672	RN7SL656P			106481760
HGNC:46673	RN7SL657P			107074708
HGNC:46674	RN7SL658P			106480524
HGNC:46675	RN7SL659P			106479462
HGNC:46676	RN7SL660P			106479463
HGNC:46679	RN7SL663P			106481103
HGNC:46680	RN7SL664P			106479464
HGNC:46681	RN7SL665P			106481104
HGNC:46682	RN7SL666P			106481854
HGNC:46683	RN7SL667P			106479465
HGNC:46684	RN7SL668P			106479466
HGNC:46686	RN7SL670P			106481105
HGNC:46687	RN7SL671P			106479467
HGNC:46688	RN7SL672P			106481106
HGNC:46689	RN7SL673P			106480525
HGNC:46690	RN7SL674P			106479468
HGNC:46691	RN7SL675P			106481107
HGNC:46692	RN7SL676P			106479469
HGNC:46693	RN7SL677P			106479470
HGNC:46694	RN7SL678P			106481108
HGNC:46695	RN7SL679P			106481855
HGNC:46696	RN7SL680P			106480380
HGNC:46697	RN7SL681P			106479471
HGNC:46699	RN7SL683P			106481109
HGNC:46700	RN7SL684P			106479472
HGNC:46701	RN7SL685P			106479473
HGNC:46703	RN7SL687P			106481110
HGNC:46704	RN7SL688P			106479474
HGNC:46705	RN7SL689P			106481111
HGNC:46706	RN7SL690P			106479475
HGNC:46707	RN7SL691P			106481112
HGNC:46708	RN7SL692P			106479476
HGNC:46709	RN7SL693P			106479477
HGNC:46713	RN7SL697P			106480526
HGNC:46714	RN7SL698P			106481113
HGNC:46716	RN7SL700P			106479478
HGNC:46718	RN7SL702P			106481114
HGNC:46719	RN7SL703P			106479479
HGNC:46720	RN7SL704P			106481115
HGNC:46721	RN7SL705P			106481856
HGNC:46722	RN7SL706P			106479480
HGNC:46724	RN7SL708P			106479481
HGNC:46725	RN7SL709P			106481116
HGNC:46727	RN7SL711P			106479482
HGNC:46728	RN7SL712P			106481117
HGNC:46729	RN7SL713P			106480381
HGNC:46730	RN7SL714P			106480527
HGNC:46731	RN7SL715P			106479483
HGNC:46732	RN7SL716P			106479484
HGNC:46733	RN7SL717P			106481118
HGNC:46734	RN7SL718P			106479485
HGNC:46735	RN7SL719P			106481119
HGNC:46736	RN7SL720P			106480528
HGNC:46738	RN7SL722P			106479486
HGNC:46740	RN7SL724P			106479487
HGNC:46741	RN7SL725P			106481120
HGNC:46742	RN7SL726P			106479488
HGNC:46743	RN7SL727P			106481121
HGNC:46744	RN7SL728P			106481857
HGNC:46747	RN7SL731P			107048981
HGNC:46748	RN7SL732P			106481122
HGNC:46749	RN7SL733P			106479489
HGNC:46750	RN7SL734P			106479490
HGNC:46751	RN7SL735P			106480529
HGNC:46752	RN7SL736P			107080652
HGNC:46753	RN7SL737P			106481123
HGNC:46754	RN7SL738P			106480695
HGNC:46756	RN7SL740P			106479491
HGNC:46757	RN7SL741P			106481124
HGNC:46759	RN7SL743P			106479492
HGNC:46760	RN7SL744P			106479493
HGNC:46761	RN7SL745P			106481858
HGNC:46764	RN7SL748P			106481125
HGNC:46765	RN7SL749P			106479494
HGNC:46766	RN7SL750P			106481126
HGNC:46767	RN7SL751P			106479495
HGNC:46768	RN7SL752P			106481127
HGNC:46769	RN7SL753P			106479496
HGNC:46770	RN7SL754P			106479497
HGNC:46772	RN7SL756P			106481128
HGNC:46773	RN7SL757P			106480530
HGNC:46775	RN7SL759P			106479498
HGNC:46776	RN7SL760P			106481129
HGNC:46777	RN7SL761P			106479499
HGNC:46778	RN7SL762P			106479500
HGNC:46779	RN7SL763P			106481130
HGNC:46780	RN7SL764P			106480531
HGNC:46782	RN7SL766P			106479501
HGNC:46783	RN7SL767P			106481131
HGNC:46785	RN7SL769P			106479502
HGNC:46787	RN7SL771P			106481132
HGNC:46790	RN7SL774P			106481761
HGNC:46791	RN7SL775P			106481859
HGNC:46792	RN7SL776P			106479503
HGNC:46794	RN7SL778P			106479504
HGNC:46798	RN7SL782P			106481133
HGNC:46799	RN7SL783P			106479505
HGNC:46800	RN7SL784P			106481134
HGNC:46801	RN7SL785P			106480532
HGNC:46802	RN7SL786P			106479506
HGNC:46803	RN7SL787P			106479507
HGNC:46804	RN7SL788P			106481135
HGNC:46805	RN7SL789P			106479508
HGNC:46806	RN7SL790P			106481136
HGNC:46807	RN7SL791P			106481860
HGNC:46808	RN7SL792P			106479509
HGNC:46809	RN7SL793P			106481137
HGNC:46810	RN7SL794P			106479510
HGNC:46811	RN7SL795P			106479511
HGNC:46812	RN7SL796P			107080653
HGNC:46813	RN7SL797P			106481138
HGNC:46814	RN7SL798P			106480533
HGNC:46815	RN7SL799P			106480382
HGNC:46816	RN7SL800P			106479512
HGNC:46817	RN7SL801P			106481139
HGNC:46818	RN7SL802P			106479513
HGNC:46819	RN7SL803P			106479514
HGNC:46820	RN7SL804P			106481140
HGNC:46822	RN7SL806P			106479515
HGNC:46823	RN7SL807P			106481141
HGNC:46824	RN7SL808P			106481861
HGNC:46825	RN7SL809P			106479516
HGNC:46826	RN7SL810P			106481142
HGNC:46827	RN7SL811P			106479517
HGNC:46828	RN7SL812P			106479518
HGNC:46829	RN7SL813P			106480534
HGNC:46830	RN7SL814P			106481143
HGNC:46831	RN7SL815P			106479519
HGNC:46833	RN7SL817P			106481144
HGNC:46834	RN7SL818P			106479520
HGNC:46835	RN7SL819P			106481145
HGNC:46836	RN7SL820P			106480535
HGNC:46838	RN7SL822P			106479521
HGNC:46839	RN7SL823P			106479522
HGNC:46840	RN7SL824P			106481146
HGNC:46841	RN7SL825P			107080654
HGNC:46842	RN7SL826P			106479523
HGNC:46843	RN7SL827P			106481762
HGNC:46844	RN7SL828P			106481147
HGNC:46847	RN7SL831P			106481862
HGNC:46848	RN7SL832P			106479524
HGNC:46849	RN7SL833P			106479525
HGNC:46850	RN7SL834P			106481148
HGNC:46851	RN7SL835P			106479526
HGNC:46852	RN7SL836P			106481149
HGNC:46853	RN7SL837P			106480536
HGNC:46854	RN7SL838P			106479527
HGNC:46856	RN7SL840P			106479528
HGNC:46857	RN7SL841P			106481150
HGNC:46858	RN7SL842P			106479529
HGNC:46859	RN7SL843P			106481151
HGNC:46861	RN7SL845P			106481863
HGNC:46862	RN7SL846P			106479530
HGNC:46863	RN7SL847P			106481152
HGNC:46865	RN7SL849P			106479531
HGNC:46866	RN7SL850P			106479532
HGNC:46867	RN7SL851P			106480537
HGNC:46869	RN7SL853P			106481153
HGNC:46870	RN7SL854P			106480383
HGNC:46872	RN7SL856P			106479533
HGNC:46876	RN7SL860P			106635537
HGNC:46877	RN7SL861P			106479534
HGNC:46878	RN7SL862P			106479535
HGNC:46879	RN7SL863P			106480538
HGNC:46880	RN7SL864P			106479536
HGNC:46881	RN7SL865P			106481154
HGNC:46884	RN7SL868P			106479537
HGNC:46885	RN7SL869P			106481864
HGNC:46886	RN7SL870P			106481155
HGNC:41956	RNA5-8SP2		RN5-8S2	100873571
HGNC:41957	RNA5-8SP3		RN5-8S3	100873334
HGNC:41958	RNA5-8SP4		RN5-8S4	100873572
HGNC:41959	RNA5-8SP5		RN5-8S5	100873335
HGNC:41960	RNA5-8SP6		RN5-8S6	100873336
HGNC:41962	RNA5-8SP7		RN5-8S7	100873573
HGNC:53536	RNA5-8SP8			109864278
HGNC:53537	RNA5-8SP9			109864276
