GENE	gain_p_value	gain_fdr	loss_p_value	loss_fdr	gain_sample_prop	normal_sample_prop	loss_sample_prop	gain_exp_mean	normal_exp_mean	loss_exp_mean	gain_vs_rest_exp_diff	loss_vs_exp_diff
PEBP4	0.655387702761824	0.720696358646467	0.823833674880732	0.855163083308915	0.206521739130435	0.340579710144928	0.452898550724638	0.343498245614035	0.397077659574468	0.3607368	-0.0328369142033165	-0.0161155178807947
KCNU1	0.669872012612425	0.732460220607136	0.0105475611263756	0.0165496256720989	0.33695652173913	0.38768115942029	0.27536231884058	0.0860645161290323	0.143731775700935	0.0410197368421053	-0.0150108937070333	-0.0758967631578947
TCF15	0.672045826058543	0.734104865966955	0.346684437107194	0.413885949372537	0.409420289855072	0.384057971014493	0.206521739130435	2.12657433628319	2.1205141509434	1.98422280701754	0.0537203485531248	-0.139418288872867
DLGAP2	0.672396786822941	0.734366268172448	0.415778149939252	0.483850808695703	0.231884057971014	0.358695652173913	0.409420289855072	0.7725984375	0.896756565656566	0.764314159292035	-0.0535638266509434	-0.0836932026711548
LOXL2	0.759991752056665	0.810518202250152	0.629035794602507	0.685342966580388	0.210144927536232	0.340579710144928	0.449275362318841	10.0782482758621	10.0983436170213	10.1540137096774	-0.0517608984498565	0.0633380517826829
DEFA4	0.76706318881462	0.816359575067144	0.226477164655666	0.282897146102515	0.221014492753623	0.347826086956522	0.431159420289855	0.103516393442623	0.113104166666667	0.0734134453781513	0.0123805794891346	-0.0359655355135685
LPL	0.801172146971134	0.843629396514433	0.808072781568337	0.843204733038048	0.202898550724638	0.329710144927536	0.467391304347826	7.32036785714286	7.27491098901099	7.24098217054264	0.0653514935064932	-0.051245720613827
MSR1	0.816483692444044	0.855779003219837	0.52567201746854	0.589289189934963	0.206521739130435	0.333333333333333	0.460144927536232	7.4628350877193	7.49189565217391	7.34141811023622	0.0582026676279748	-0.139360413253713
ANGPT2	0.820331798860936	0.859401440125578	0.281419131925312	0.344255225555944	0.221014492753623	0.355072463768116	0.423913043478261	7.24552786885246	7.36100918367347	7.20432991452991	-0.0302186427754476	-0.112375116916627
NEFL	0.834233243463638	0.870360412795106	0.642351528936366	0.697872727975378	0.210144927536232	0.347826086956522	0.442028985507246	2.21572413793103	2.37376666666667	2.20740573770492	-0.0649414583992409	-0.106838418139238
XKR5	0.858058705276716	0.889292799338947	0.848395592170306	0.875480361182063	0.221014492753623	0.347826086956522	0.431159420289855	1.1919262295082	1.14696875	1.18348487394958	0.0247462295081966	0.0190485682170958
DOK2	0.862178917387338	0.892297520008894	0.0363564580658719	0.0534285890595307	0.206521739130435	0.340579710144928	0.452898550724638	6.37046315789474	6.65308085106383	6.2162704	-0.0332966594568607	-0.330126950993377
HTRA4	0.89232514490961	0.916001635409787	0.48320306540115	0.548073700687363	0.373188405797101	0.420289855072464	0.206521739130435	2.12236116504854	2.09164396551724	2.24822456140351	-0.0208729389976989	0.1421336938236
C20orf141	0.91609824211622	0.935005918435503	0.199544254046292	0.25351078047798	0.41304347826087	0.384057971014493	0.202898550724638	0.197206140350877	0.231149056603774	0.148589285714286	-0.0054037361923327	-0.0649711688311689
SIRPD	0.94009300955007	0.953282720291522	0.321864169242045	0.387261192674375	0.409420289855072	0.384057971014493	0.206521739130435	0.320930973451327	0.355603773584906	0.269389473684211	-0.00452424127259893	-0.0683237683249219
ADAMDEC1	0.942551212437482	0.95518633654874	0.658609017933412	0.711949014226899	0.213768115942029	0.344202898550725	0.442028985507246	8.00291016949152	7.95825368421053	8.07240573770492	-0.0195211669140054	0.0970434000425797
GPR124	0.971055781403409	0.978045003719789	0.37911067880583	0.446587732719943	0.351449275362319	0.409420289855072	0.239130434782609	9.32638865979381	9.2559814159292	9.4331	0.0051009502966064	0.144597142857142
SIRPB2	0.972475896246813	0.979025557877742	0.04766346386906	0.0687098621337418	0.409420289855072	0.384057971014493	0.206521739130435	4.41674336283186	4.61062735849057	4.03792280701754	0.0063869211140668	-0.472663950973324
