GENE	gain_p_value	gain_fdr	loss_p_value	loss_fdr	gain_sample_prop	normal_sample_prop	loss_sample_prop	gain_exp_mean	normal_exp_mean	loss_exp_mean	gain_vs_rest_exp_diff	loss_vs_exp_diff
TNKS	4.22302543432303e-24	7.2597141183461e-23	9.81322091234754e-39	5.81783811232033e-37	0.217391304347826	0.344202898550725	0.438405797101449	10.2720816666667	9.85729684210526	9.2270347107438	0.767848333333333	-0.790823998933618
TNFRSF10B	5.1777150524262e-24	8.84272511894749e-23	1.38287395612334e-43	1.35921953318965e-41	0.206521739130435	0.340579710144928	0.452898550724638	11.5296298245614	11.1594659574468	10.3069264	0.856773203556838	-0.992270288741722
POLR3D	5.41648481220956e-24	9.19043819110622e-23	1.75344825791342e-48	3.44691012805612e-46	0.206521739130435	0.340579710144928	0.452898550724638	9.2012701754386	8.9106414893617	8.1683384	0.714317664023071	-0.852010606622517
NOP56	6.24056876338878e-24	1.04865634589935e-22	9.64973109750642e-24	1.47712072332732e-22	0.409420289855072	0.384057971014493	0.206521739130435	12.0860814159292	11.5444443396226	11.0056421052632	0.730052581573377	-0.818277072819035
GSR	1.5396639593656e-23	2.49110955159276e-22	4.91423542091948e-47	7.05948819120548e-45	0.235507246376812	0.358695652173913	0.405797101449275	11.0799046153846	10.6836191919192	9.65623214285714	0.941628312067079	-1.18445139372822
WRN	2.17571496684358e-23	3.46655073680626e-22	1.60234467660177e-30	4.33678070080261e-29	0.235507246376812	0.358695652173913	0.405797101449275	8.92315846153846	8.36102727272727	7.71687142857143	0.904052774334669	-0.866951742160278
ATP6V1B2	8.12383630183193e-23	1.24501960449776e-21	5.18185969911434e-36	2.17463437934742e-34	0.202898550724638	0.329710144927536	0.467391304347826	11.3661875	11.1025615384615	10.3341953488372	0.714167954545456	-0.868795127353268
RBCK1	9.28989627858569e-23	1.41130807999677e-21	7.81818217034337e-17	6.22620690964446e-16	0.409420289855072	0.384057971014493	0.206521739130435	11.928807079646	11.4310867924528	10.9450771929825	0.667674564308596	-0.742824176880557
TM2D2	1.02834503582226e-22	1.54429056241584e-21	3.95490071550956e-18	3.56800825420971e-17	0.373188405797101	0.420289855072464	0.206521739130435	9.98630194174757	9.56602586206897	9.00148947368421	0.606279398394973	-0.762200480653688
ERI1	1.07008284749176e-22	1.59778656028341e-21	1.3512015042767e-52	4.58794328952133e-50	0.213768115942029	0.344202898550725	0.442028985507246	9.09817288135593	8.81048315789474	7.90050491803279	0.799290392876669	-1.02019703001916
ERICH1	1.10997249119642e-22	1.64793074971378e-21	4.03641764709596e-31	1.12507611282861e-29	0.231884057971014	0.355072463768116	0.41304347826087	8.7521078125	8.40028265306122	7.78982368421053	0.680090831367925	-0.749451624431449
MRPS26	1.23034847683017e-22	1.81632800562556e-21	1.20954771061579e-17	1.02441285695011e-16	0.41304347826087	0.384057971014493	0.202898550724638	10.3743570175439	9.86814339622642	9.29303392857143	0.70501689408707	-0.837420162337661
SLC39A14	3.38026317217281e-22	4.89342253123964e-21	1.59697791169768e-25	2.93828201979844e-24	0.206521739130435	0.340579710144928	0.452898550724638	12.2906684210526	11.7223840425532	11.1969616	0.868183032924778	-0.739940386754967
DDHD2	3.43908114283331e-22	4.95113995935176e-21	4.7796154787772e-15	3.1155085188888e-14	0.373188405797101	0.420289855072464	0.206521739130435	9.59182912621359	9.12564482758621	8.59649298245614	0.640529126213593	-0.748407474164864
FBXO25	7.1678015554193e-22	1.00696050883391e-20	2.8216638127705e-42	2.29106833493431e-40	0.231884057971014	0.355072463768116	0.41304347826087	9.396375	9.07840306122449	8.25427719298246	0.761133962264152	-0.949744411955814
TNFRSF10A	1.33796677983085e-21	1.84979216703598e-20	4.98675466066627e-40	3.32598726028367e-38	0.206521739130435	0.340579710144928	0.452898550724638	8.41801754385965	8.11285106382979	7.1553168	0.851704301850517	-1.07272955761589
C20orf27	1.46904871484778e-21	2.0097509381661e-20	8.87447412226104e-17	7.05237464822234e-16	0.409420289855072	0.38768115942029	0.202898550724638	10.4322044247788	9.8443785046729	9.39283214285714	0.742958412508822	-0.753475129870129
BAG4	2.72355700080195e-21	3.65894829979203e-20	2.65721100615131e-16	2.00094417499499e-15	0.373188405797101	0.423913043478261	0.202898550724638	7.60522427184466	7.12011196581197	6.29126785714286	0.753408664908244	-1.05596487012987
BIN3	4.57895707967558e-21	6.01246977346346e-20	9.22547866868725e-49	2.02689193103217e-46	0.206521739130435	0.340579710144928	0.452898550724638	9.51340526315789	9.21365957446809	8.3983768	0.76508973804374	-0.928431809271524
AGPAT5	5.23716281318595e-20	6.48564285822507e-19	2.26446480872565e-43	2.06287220990007e-41	0.221014492753623	0.351449275362319	0.427536231884058	10.8138098360656	10.378775257732	9.56713220338983	0.880494487228365	-0.97959944217979
UBXN8	2.60331795761016e-19	3.0780406439979e-18	1.00820168345102e-36	4.70704160961196e-35	0.235507246376812	0.36231884057971	0.402173913043478	8.25663538461538	7.690046	6.7880981981982	1.04107377324098	-1.12514968058968
KCTD9	3.54496464671405e-19	4.18193797826808e-18	1.17431599196171e-38	6.85295536617015e-37	0.210144927536232	0.351449275362319	0.438405797101449	9.56668103448276	9.29160412371134	8.50439917355372	0.712011768427713	-0.890136955478539
SRXN1	4.19060862612575e-19	4.86669348447403e-18	3.55455300573775e-20	3.98686350643559e-19	0.409420289855072	0.384057971014493	0.206521739130435	10.4674699115044	10.0232839622642	9.45030175438596	0.644553960584179	-0.802174044700793
PINX1	4.73417942188165e-19	5.48576976912494e-18	4.31720035183836e-35	1.61247433141163e-33	0.217391304347826	0.355072463768116	0.427536231884058	7.96285166666667	7.42751632653061	6.70024576271186	0.932640555555555	-0.930562465136237
C20orf96	1.00697477225361e-18	1.13170971178438e-17	5.07250864060236e-12	2.4733446178394e-11	0.409420289855072	0.384057971014493	0.206521739130435	8.04894159292035	7.44389245283019	7.07069473684211	0.735553862859004	-0.685392021148762
ENTPD4	4.44036183603854e-18	4.8243931299662e-17	1.06051274677421e-33	3.47457465719444e-32	0.210144927536232	0.344202898550725	0.445652173913043	9.23358103448276	8.89416105263158	8.10345121951219	0.785554428978172	-0.919378845847282
