MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	0.663331940955114	0	NA	NA	0	0.115942028985507	NA	SLC25A22
NA	NA	0.525972780866949	0	NA	NA	0	0.0905797101449275	NA	SLC25A23
NA	NA	0.458552346952113	0	NA	NA	0	0.268115942028986	NA	SLC25A24
NA	NA	0.389257866033206	0	NA	NA	0	0.126811594202899	NA	SLC25A25
NA	NA	0.171609296630358	0.022	NA	NA	0	0.144927536231884	NA	SLC25A26
NA	NA	0.162543767501674	0.09	NA	NA	0	0.0615942028985507	NA	SLC25A27
NA	NA	0.569709252703342	0	NA	NA	0	0.235507246376812	NA	SLC25A28
NA	NA	0.314776130646999	0	NA	NA	0	0.300724637681159	NA	SLC25A29
NA	NA	0.617669087546289	0	NA	NA	0	0.134057971014493	NA	SLC25A3
NA	NA	0.472818680354166	0.004	NA	NA	0	0.036231884057971	NA	SLC25A30
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC25A31
NA	NA	0.987894442835485	0	NA	NA	0	0.0181159420289855	NA	SLC25A32
NA	NA	0.275346751294957	0	NA	NA	0	0.326086956521739	NA	SLC25A33
NA	NA	0.162826680383555	0.007	NA	NA	0	0.329710144927536	NA	SLC25A34
NA	NA	0.141638716868723	0.013	NA	NA	0	0.561594202898551	NA	SLC25A35
NA	NA	0.278400120628025	0.009	NA	NA	0	0.0760869565217391	NA	SLC25A36
NA	NA	0.733850257766972	0	NA	NA	0	0.442028985507246	NA	SLC25A37
NA	NA	0.425282540573749	0	NA	NA	0	0.134057971014493	NA	SLC25A38
NA	NA	0.502458609854517	0	NA	NA	0	0.108695652173913	NA	SLC25A39
NA	NA	0.507979049514755	0	NA	NA	0	0.344202898550725	NA	SLC25A4
NA	NA	1.05486308461246	0	NA	NA	0	0.0217391304347826	NA	SLC25A40
NA	NA	0.0191427316409067	0.442	NA	NA	0	0.0905797101449275	NA	SLC25A41
NA	NA	0.258504655187637	0.01	NA	NA	0	0.0833333333333333	NA	SLC25A42
NA	NA	0.524931478843713	0	NA	NA	0	0.101449275362319	NA	SLC25A44
NA	NA	0.376597359290091	0	NA	NA	0	0.155797101449275	NA	SLC25A45
NA	NA	0.560983240162986	0	NA	NA	0	0.286231884057971	NA	SLC25A46
NA	NA	0.0440550133412843	0.275	NA	NA	0	0.293478260869565	NA	SLC26A1
NA	NA	0.0125574001513674	0.482	NA	NA	0	0.105072463768116	NA	SLC26A10
NA	NA	0.213424777680098	0.01	NA	NA	0	0.108695652173913	NA	SLC26A11
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC26A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC26A3
NA	NA	0.138123746128944	0.332	NA	NA	0	0.0144927536231884	NA	SLC26A4
NA	NA	0.291693440804154	0.178	NA	NA	0	0.0144927536231884	NA	SLC26A5
NA	NA	0.281350942732035	0	NA	NA	0	0.152173913043478	NA	SLC26A6
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC26A7
NA	NA	0.0785408197739552	0.249	NA	NA	0	0.0760869565217391	NA	SLC26A8
NA	NA	0.120915810590947	0.132	NA	NA	0	0.108695652173913	NA	SLC26A9
NA	NA	0.343031879063558	0	NA	NA	0	0.0760869565217391	NA	SLC27A1
NA	NA	0.494028443198095	0	NA	NA	0	0.340579710144928	NA	SLC27A2
NA	NA	0.252425650460443	0.008	NA	NA	0	0.105072463768116	NA	SLC27A3
NA	NA	0.490404250139374	0	NA	NA	0	0.126811594202899	NA	SLC27A4
NA	NA	0.154773290195635	0.067	NA	NA	0	0.0905797101449275	NA	SLC27A5
NA	NA	0.00082549462487043	0.492	NA	NA	0	0.246376811594203	NA	SLC27A6
NA	NA	0.0301841997887421	0.331	NA	NA	0	0.329710144927536	NA	SLC28A1
NA	NA	0.0671289374178806	0.145	NA	NA	0	0.347826086956522	NA	SLC28A2
NA	NA	0.317382131899712	0	NA	NA	0	0.144927536231884	NA	SLC28A3
NA	NA	0.160232664549862	0.106	NA	NA	0	0.0615942028985507	NA	SLC29A1
NA	NA	0.51144916417323	0	NA	NA	0	0.155797101449275	NA	SLC29A2
NA	NA	0.0907999874990964	0.143	NA	NA	0	0.184782608695652	NA	SLC29A3
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC29A4
NA	NA	0.0705123228632957	0.152	NA	NA	0	0.242753623188406	NA	SLC2A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC2A10
NA	NA	0.181579136416485	0.005	NA	NA	0	0.311594202898551	NA	SLC2A11
NA	NA	0.0203786966965167	0.44	NA	NA	0	0.105072463768116	NA	SLC2A12
NA	NA	0.45509529504641	0	NA	NA	0	0.105072463768116	NA	SLC2A13
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC2A14
NA	NA	0.294541177466815	0.01	NA	NA	0	0.072463768115942	NA	SLC2A2
NA	NA	0.0984500664042652	0.159	NA	NA	0	0.123188405797101	NA	SLC2A3
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC2A4
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC2A4RG
NA	NA	0.192311956275869	0.001	NA	NA	0	0.329710144927536	NA	SLC2A5
NA	NA	0.0168903316142106	0.424	NA	NA	0	0.126811594202899	NA	SLC2A6
NA	NA	0.0353281563439044	0.321	NA	NA	0	0.329710144927536	NA	SLC2A7
NA	NA	0.0465754974351792	0.298	NA	NA	0	0.126811594202899	NA	SLC2A8
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC2A9
NA	NA	0.0377408373976738	0.344	NA	NA	0	0.119565217391304	NA	SLC30A1
NA	NA	0.115466099453855	0.123	NA	NA	0	0.115942028985507	NA	SLC30A10
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC30A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC30A3
NA	NA	0.270153728548625	0	NA	NA	0	0.347826086956522	NA	SLC30A4
NA	NA	0.639051378561365	0	NA	NA	0	0.25	NA	SLC30A5
NA	NA	0.347908724718263	0.169	NA	NA	0	0.0072463768115942	NA	SLC30A6
NA	NA	0.716086311765988	0	NA	NA	0	0.282608695652174	NA	SLC30A7
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC30A8
NA	NA	0.686533586491137	0	NA	NA	0	0.297101449275362	NA	SLC30A9
NA	NA	0.504518574445233	0	NA	NA	0	0.130434782608696	NA	SLC31A1
NA	NA	0.200274702899795	0.011	NA	NA	0	0.130434782608696	NA	SLC31A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC32A1
NA	NA	0.427000645265667	0	NA	NA	0	0.0797101449275362	NA	SLC33A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC34A1
NA	NA	0.137833126093186	0.021	NA	NA	0	0.304347826086957	NA	SLC34A2
NA	NA	0.294108267271009	0.001	NA	NA	0	0.126811594202899	NA	SLC34A3
NA	NA	0.234446151674096	0.013	NA	NA	0	0.119565217391304	NA	SLC35A1
NA	NA	0.47704600838548	0	NA	NA	0	0.286231884057971	NA	SLC35A3
NA	NA	0.678447222837798	0	NA	NA	0	0.206521739130435	NA	SLC35A4
NA	NA	0.465523102181894	0	NA	NA	0	0.0978260869565217	NA	SLC35A5
NA	NA	0.855587324716502	0	NA	NA	0	0.11231884057971	NA	SLC35B1
NA	NA	0.423222129093135	0.002	NA	NA	0	0.0615942028985507	NA	SLC35B2
NA	NA	0.547714651721938	0	NA	NA	0	0.0978260869565217	NA	SLC35B3
NA	NA	0.220283131235356	0.217	NA	NA	0	0.0108695652173913	NA	SLC35B4
NA	NA	0.615958206580064	0	NA	NA	0	0.11231884057971	NA	SLC35C1
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC35C2
NA	NA	0.245000208299694	0.001	NA	NA	0	0.289855072463768	NA	SLC35D1
NA	NA	0.327631138341646	0	NA	NA	0	0.148550724637681	NA	SLC35D2
NA	NA	0.0251141616146061	0.418	NA	NA	0	0.105072463768116	NA	SLC35D3
NA	NA	0.890743646222006	0	NA	NA	0	0.0760869565217391	NA	SLC35E1
NA	NA	0.0860375766009941	0.081	NA	NA	0	0.300724637681159	NA	SLC35E2
NA	NA	0.219505333632212	0.006	NA	NA	0	0.119565217391304	NA	SLC35E3
NA	NA	0.203495310312232	0.001	NA	NA	0	0.304347826086957	NA	SLC35E4
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC35F1
NA	NA	0.457686578661508	0	NA	NA	0	0.148550724637681	NA	SLC35F2
NA	NA	0.0386347497928295	0.351	NA	NA	0	0.13768115942029	NA	SLC35F3
NA	NA	0.0715455970443157	0.15	NA	NA	0	0.293478260869565	NA	SLC35F4
NA	NA	0.402322186160646	0.098	NA	NA	0	0.0108695652173913	NA	SLC35F5
NA	NA	0.0448417308138352	0.294	NA	NA	0	0.192028985507246	NA	SLC36A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC36A2
NA	NA	0.033795241363578	0.337	NA	NA	0	0.144927536231884	NA	SLC36A4
NA	NA	0.51852484474871	0	NA	NA	0	0.293478260869565	NA	SLC37A1
NA	NA	0.065890646980154	0.234	NA	NA	0	0.148550724637681	NA	SLC37A2
NA	NA	0.437516210773779	0.11	NA	NA	0	0.0108695652173913	NA	SLC37A3
NA	NA	0.401023672454807	0	NA	NA	0	0.155797101449275	NA	SLC37A4
NA	NA	0.277651726593202	0.007	NA	NA	0	0.0905797101449275	NA	SLC38A1
NA	NA	0.413675664918259	0	NA	NA	0	0.105072463768116	NA	SLC38A10
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC38A11
NA	NA	0.295646170552755	0.001	NA	NA	0	0.0905797101449275	NA	SLC38A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC38A3
NA	NA	0.0921959618458461	0.192	NA	NA	0	0.0942028985507246	NA	SLC38A4
NA	NA	0.390173502439193	0	NA	NA	0	0.300724637681159	NA	SLC38A6
NA	NA	0.414084675331608	0	NA	NA	0	0.0797101449275362	NA	SLC38A7
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC38A8
NA	NA	0.219608950843266	0.001	NA	NA	0	0.213768115942029	NA	SLC38A9
NA	NA	0.46757161293943	0	NA	NA	0	0.105072463768116	NA	SLC39A1
NA	NA	0.0143926544634486	0.491	NA	NA	0	0.0253623188405797	NA	SLC39A10
NA	NA	0.644238963022078	0	NA	NA	0	0.13768115942029	NA	SLC39A11
NA	NA	0.0793469295776468	0.19	NA	NA	0	0.166666666666667	NA	SLC39A12
NA	NA	0.223208482895705	0.009	NA	NA	0	0.11231884057971	NA	SLC39A13
NA	NA	0.702494855712206	0	NA	NA	0	0.452898550724638	NA	SLC39A14
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC39A2
NA	NA	0.309893570505812	0.002	NA	NA	0	0.115942028985507	NA	SLC39A3
NA	NA	0.617886873177963	0	NA	NA	0	0.0398550724637681	NA	SLC39A4
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC39A5
NA	NA	0.675819424886647	0	NA	NA	0	0.590579710144927	NA	SLC39A6
NA	NA	0.512891169759998	0	NA	NA	0	0.0869565217391304	NA	SLC39A7
NA	NA	0.240265130274007	0	NA	NA	0	0.297101449275362	NA	SLC39A8
NA	NA	0.823738532027647	0	NA	NA	0	0.307971014492754	NA	SLC39A9
NA	NA	0.425162005531315	0.017	NA	NA	0	0.0217391304347826	NA	SLC3A1
NA	NA	0.182484356146601	0.017	NA	NA	0	0.148550724637681	NA	SLC3A2
NA	NA	0.234688410736972	0.139	NA	NA	0	0.0181159420289855	NA	SLC40A1
NA	NA	0.270289445063775	0.001	NA	NA	0	0.108695652173913	NA	SLC41A1
NA	NA	0.507445083017811	0	NA	NA	0	0.130434782608696	NA	SLC41A2
NA	NA	0.256969487639176	0.012	NA	NA	0	0.0797101449275362	NA	SLC41A3
NA	NA	0.278705031830307	0.001	NA	NA	0	0.134057971014493	NA	SLC43A1
NA	NA	0.187793221114705	0	NA	NA	0	0.536231884057971	NA	SLC43A2
NA	NA	0.201979941964872	0.012	NA	NA	0	0.134057971014493	NA	SLC43A3
NA	NA	0.310209741604771	0	NA	NA	0	0.141304347826087	NA	SLC44A1
NA	NA	0.294735483915835	0	NA	NA	0	0.0833333333333333	NA	SLC44A2
NA	NA	0.317686361559846	0	NA	NA	0	0.278985507246377	NA	SLC44A3
NA	NA	0.206401375535915	0.02	NA	NA	0	0.0905797101449275	NA	SLC44A4
NA	NA	0.0967558160758157	0.073	NA	NA	0	0.297101449275362	NA	SLC44A5
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC45A1
NA	NA	0.0442921063641442	0.311	NA	NA	0	0.126811594202899	NA	SLC45A2
NA	NA	0.293024341827506	0.001	NA	NA	0	0.108695652173913	NA	SLC45A3
NA	NA	0.659455489893298	0.001	NA	NA	0	0.0398550724637681	NA	SLC45A4
NA	NA	0.379097151131843	0	NA	NA	0	0.11231884057971	NA	SLC46A1
NA	NA	0.0440515633698701	0.294	NA	NA	0	0.126811594202899	NA	SLC46A2
NA	NA	0.296158497650819	0.097	NA	NA	0	0.0181159420289855	NA	SLC46A3
NA	NA	0.079862033025002	0.096	NA	NA	0	0.485507246376812	NA	SLC47A1
NA	NA	0.212698225790232	0	NA	NA	0	0.481884057971014	NA	SLC47A2
NA	NA	0.167678962661417	0.062	NA	NA	0	0.0942028985507246	NA	SLC48A1
NA	NA	0.0792148812828061	0.245	NA	NA	0	0.108695652173913	NA	SLC4A1
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC4A10
NA	NA	0.328091579782295	0	NA	NA	0	0.202898550724638	NA	SLC4A11
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC4A1AP
NA	NA	0.779369034845388	0.001	NA	NA	0	0.0181159420289855	NA	SLC4A2
NA	NA	0.194147022971713	0.187	NA	NA	0	0.0217391304347826	NA	SLC4A3
NA	NA	0.240529519954722	0	NA	NA	0	0.286231884057971	NA	SLC4A4
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC4A5
NA	NA	0.294614868626298	0.001	NA	NA	0	0.155797101449275	NA	SLC4A7
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC4A8
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC4A9
NA	NA	0.104486132992766	0.047	NA	NA	0	0.300724637681159	NA	SLC5A1
NA	NA	0.487243831083932	0	NA	NA	0	0.532608695652174	NA	SLC5A10
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC5A11
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC5A12
NA	NA	0.315338264104349	0.006	NA	NA	0	0.0652173913043478	NA	SLC5A2
NA	NA	0.433147408772214	0	NA	NA	0	0.289855072463768	NA	SLC5A3
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC5A4
NA	NA	0.015385699328619	0.489	NA	NA	0	0.0760869565217391	NA	SLC5A5
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC5A6
NA	NA	0.00287163878956581	0.57	NA	NA	0	0.0181159420289855	NA	SLC5A7
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC5A8
NA	NA	0.0390724835264639	0.3	NA	NA	0	0.257246376811594	NA	SLC5A9
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A1
NA	NA	0.0922866773982168	0.224	NA	NA	0	0.0688405797101449	NA	SLC6A10P
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A11
NA	NA	0.317966962973883	0.004	NA	NA	0	0.105072463768116	NA	SLC6A12
NA	NA	NA	NA	NA	NA	NA	NA	NA	SLC6A13
