MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
0.520721048203028	0	NA	NA	NA	NA	0	0.804347826086957	NA	NEUROG2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEUROG3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NEXN
NA	NA	NA	NA	NA	NA	NA	NA	NA	NF1
0.390949634193608	0.035	NA	NA	NA	NA	0	0.0181159420289855	NA	NF2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFAM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFASC
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFAT5
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFATC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFATC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFATC2IP
0.200186878575446	0.106	NA	NA	NA	NA	0	0.036231884057971	NA	NFATC3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFATC4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFE2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFE2L1
0.394133757964344	0.118	NA	NA	NA	NA	0	0.989130434782609	NA	NFE2L2
0.478910083037426	0	NA	NA	NA	NA	0	0.681159420289855	NA	NFE2L3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFIA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFIB
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFIC
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFIL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFIX
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFKB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFKB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFKBIA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFKBIB
0.0952773107878148	0.065	NA	NA	NA	NA	0	0.340579710144928	NA	NFKBID
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFKBIE
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFKBIL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFKBIZ
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFRKB
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFU1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFXL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFYA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFYB
NA	NA	NA	NA	NA	NA	NA	NA	NA	NFYC
NA	NA	NA	NA	NA	NA	NA	NA	NA	NGB
0.0734200657767662	0.117	NA	NA	NA	NA	0	0.543478260869565	NA	NGDN
NA	NA	NA	NA	NA	NA	NA	NA	NA	NGEF
NA	NA	NA	NA	NA	NA	NA	NA	NA	NGF
NA	NA	NA	NA	NA	NA	NA	NA	NA	NGFR
NA	NA	NA	NA	NA	NA	NA	NA	NA	NGLY1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NGRN
NA	NA	NA	NA	NA	NA	NA	NA	NA	NHEJ1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NHLH1
0.0138239852265005	0.406	NA	NA	NA	NA	0	0.264492753623188	NA	NHLH2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NHLRC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NHLRC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NHLRC3
NA	NA	NA	NA	NA	NA	NA	NA	NA	NHLRC4
0.242151572425601	0	NA	NA	NA	NA	0	0.778985507246377	NA	NHP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NHP2L1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NHSL1
0.151472675573945	0.136	NA	NA	NA	NA	0	0.0579710144927536	NA	NICN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NID1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NID2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIF3L1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIN
NA	NA	NA	NA	NA	NA	NA	NA	NA	NINJ1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NINJ2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NINL
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIP7
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIPA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIPA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIPAL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIPAL2
0.147603157002008	0.01	NA	NA	NA	NA	0	0.576086956521739	NA	NIPAL3
0.0643271128742635	0.156	NA	NA	NA	NA	0	0.351449275362319	NA	NIPAL4
0.17891330960564	0.256	NA	NA	NA	NA	0	0.0144927536231884	NA	NIPBL
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIPSNAP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIPSNAP3A
0.094681385075817	0.265	NA	NA	NA	NA	0	0.0434782608695652	NA	NIPSNAP3B
NA	NA	NA	NA	NA	NA	NA	NA	NA	NISCH
NA	NA	NA	NA	NA	NA	NA	NA	NA	NIT1
0.344085765643828	0.001	NA	NA	NA	NA	0	0.123188405797101	NA	NIT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NKAIN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NKAIN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NKAIN3
0.3164098212228	0.085	NA	NA	NA	NA	0	0.0181159420289855	NA	NKAIN4
NA	NA	NA	NA	NA	NA	NA	NA	NA	NKAPL
NA	NA	NA	NA	NA	NA	NA	NA	NA	NKD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	NKD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	NKG7
NA	NA	NA	NA	NA	NA	NA	NA	NA	NKIRAS1
