MW	MWPvalue	CW	CWPvalue	score	scorePvalue	epsilon	coverage	fdr	Gene
NA	NA	NA	NA	NA	NA	NA	NA	NA	KREMEN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	KREMEN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRI1
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRIT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT10
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT12
0.273629055571787	0.001	NA	NA	NA	NA	0	0.231884057971014	NA	KRT13
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT14
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT15
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT16
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT17
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT18
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT19
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT2
0.8144583191609	0	NA	NA	NA	NA	0	0.11231884057971	NA	KRT20
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT222
1.20172514982559	0	NA	NA	NA	NA	0	0.0144927536231884	NA	KRT23
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT24
0.156779509013916	0.262	NA	NA	NA	NA	0	0.0253623188405797	NA	KRT27
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT3
0.141096781869179	0.142	NA	NA	NA	NA	0	0.0797101449275362	NA	KRT31
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT32
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT33B
0.495502625209675	0	NA	NA	NA	NA	0	0.0072463768115942	NA	KRT34
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT35
0.175380378362702	0.392	NA	NA	NA	NA	0	0.0072463768115942	NA	KRT36
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT37
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT38
0.273292712495394	0	NA	NA	NA	NA	0	0.384057971014493	NA	KRT39
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT4
0.338814093751405	0	NA	NA	NA	NA	0	0.416666666666667	NA	KRT40
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT5
0.173697766394011	0.144	NA	NA	NA	NA	0	0.036231884057971	NA	KRT6A
0.561632555708883	0.047	NA	NA	NA	NA	0	0.0108695652173913	NA	KRT6B
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT6C
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT7
0.405959231408128	0	NA	NA	NA	NA	0	0.0072463768115942	NA	KRT71
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT72
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT73
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT74
0.770845729903268	0	NA	NA	NA	NA	0	0.0688405797101449	NA	KRT75
0.359749858571054	0	NA	NA	NA	NA	0	0.0108695652173913	NA	KRT78
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT79
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT8
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT80
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT81
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT83
0.129164067126559	0.436	NA	NA	NA	NA	0	0.0144927536231884	NA	KRT84
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT85
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT86
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRT9
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRTCAP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	KRTCAP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	KSR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	KSR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	KTI12
NA	NA	NA	NA	NA	NA	NA	NA	NA	KTN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	KY
NA	NA	NA	NA	NA	NA	NA	NA	NA	KYNU
1.50786660797418	0	NA	NA	NA	NA	0	0.0072463768115942	NA	L1TD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	L2HGDH
NA	NA	NA	NA	NA	NA	NA	NA	NA	L3MBTL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	L3MBTL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	L3MBTL4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LACE1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LACTB
NA	NA	NA	NA	NA	NA	NA	NA	NA	LACTB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAD1
0.305111077597323	0.084	NA	NA	NA	NA	0	0.0217391304347826	NA	LAG3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAIR1
0.302647504740017	0.09	NA	NA	NA	NA	0	0.0253623188405797	NA	LAIR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMA1
0.0674747631449887	0.236	NA	NA	NA	NA	0	0.105072463768116	NA	LAMA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMA3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMA4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMA5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMB3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMB4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMC3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAMP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LANCL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LANCL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAPTM4A
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAPTM4B
0.775963596369368	0.007	NA	NA	NA	NA	0	0.0144927536231884	NA	LAPTM5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LARGE
NA	NA	NA	NA	NA	NA	NA	NA	NA	LARP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LARP1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LARP4
0.0970150424010502	0.083	NA	NA	NA	NA	0	0.735507246376812	NA	LARP4B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LARP6
NA	NA	NA	NA	NA	NA	NA	NA	NA	LARP7
NA	NA	NA	NA	NA	NA	NA	NA	NA	LARS
NA	NA	NA	NA	NA	NA	NA	NA	NA	LARS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LASP1
0.715311915211053	0.015	NA	NA	NA	NA	0	0.0108695652173913	NA	LAT
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LATS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LATS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LAYN
NA	NA	NA	NA	NA	NA	NA	NA	NA	LBH
NA	NA	NA	NA	NA	NA	NA	NA	NA	LBP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LBR
NA	NA	NA	NA	NA	NA	NA	NA	NA	LBX2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCA5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCA5L
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCAT
0.112794560217038	0.266	NA	NA	NA	NA	0	0.0543478260869565	NA	LCE1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCE1E
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCE5A
0.401258985699699	0.063	NA	NA	NA	NA	0	0.0181159420289855	NA	LCK
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCLAT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCMT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCMT2
0.146208393483277	0.326	NA	NA	NA	NA	0	0.0217391304347826	NA	LCN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCN10
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCN12
0.709511629770177	0	NA	NA	NA	NA	0	0.0434782608695652	NA	LCN15
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCN2
0.572455456318527	0	NA	NA	NA	NA	0	0.0144927536231884	NA	LCN6
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCN8
0.0727119615641856	0.468	NA	NA	NA	NA	0	0.0108695652173913	NA	LCNL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCOR
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCORL
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LCT
0.499926710975547	0.009	NA	NA	NA	NA	0	0.0217391304347826	NA	LCTL
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDB3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDHA
0.0608309725940527	0.151	NA	NA	NA	NA	0	0.41304347826087	NA	LDHAL6A
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDHAL6B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDHB
0.802643946050639	0	NA	NA	NA	NA	0	0.376811594202899	NA	LDHC
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDHD
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDLR
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDLRAD1
0.254565302358302	0.023	NA	NA	NA	NA	0	0.0579710144927536	NA	LDLRAD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDLRAD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDLRAP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LDOC1L
0.304943774001541	0.052	NA	NA	NA	NA	0	0.0326086956521739	NA	LEAP2
0.056391975904374	0.323	NA	NA	NA	NA	0	0.108695652173913	NA	LECT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEF1
1.0754662866963	0.006	NA	NA	NA	NA	0	0.0108695652173913	NA	LEFTY1
0.0847993876965654	0.318	NA	NA	NA	NA	0	0.0289855072463768	NA	LEFTY2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEKR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEMD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEMD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEMD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LENEP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LENG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LENG8
NA	NA	NA	NA	NA	NA	NA	NA	NA	LENG9
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEO1
0.243138666243786	0.098	NA	NA	NA	NA	0	0.0434782608695652	NA	LEP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEPR
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEPRE1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEPREL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEPREL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEPROT
NA	NA	NA	NA	NA	NA	NA	NA	NA	LEPROTL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LETM1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LETM2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LETMD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LFNG
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS12
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS14
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS3BP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS7
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS7B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS8
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS9
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS9B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGALS9C
0.171185963457071	0.301	NA	NA	NA	NA	0	0.0181159420289855	NA	LGI1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGI2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGI3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGI4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGMN
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGR4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGR5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGR6
NA	NA	NA	NA	NA	NA	NA	NA	NA	LGSN
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHB
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHCGR
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHFP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHFPL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHFPL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHFPL4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHFPL5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHPP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHX2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHX3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHX4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHX5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHX6
NA	NA	NA	NA	NA	NA	NA	NA	NA	LHX9
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIAS
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIF
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIFR
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIG3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIG4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRA2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRA3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRA4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRA5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRA6
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRB3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRB4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LILRB5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIMA1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIMCH1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIMD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIMD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIME1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIMK1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIMK2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIMS1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIMS2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIN37
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIN52
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIN54
0.551032226583163	0.132	NA	NA	NA	NA	0	0.0072463768115942	NA	LIN7A
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIN7B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIN7C
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIN9
NA	NA	NA	NA	NA	NA	NA	NA	NA	LINGO1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LINGO2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LINGO3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LINGO4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIPA
0.219480565032763	0.029	NA	NA	NA	NA	0	0.0833333333333333	NA	LIPC
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIPE
0.0215864023615619	0.361	NA	NA	NA	NA	0	0.934782608695652	NA	LIPF
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIPG
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIPH
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIPJ
0.0778836665739544	0.117	NA	NA	NA	NA	0	0.735507246376812	NA	LIPK
0.189452424871405	0.05	NA	NA	NA	NA	0	0.0978260869565217	NA	LIPN
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIPT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIPT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LITAF
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LIX1L
NA	NA	NA	NA	NA	NA	NA	NA	NA	LLGL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LLGL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LLPH
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMAN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMAN1L
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMAN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMAN2L
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMBR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMBR1L
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMBRD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMBRD2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMCD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMF2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMLN
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMNA
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMNB1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMNB2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMO1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMO2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMO3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMO4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMO7
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMOD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMOD2
0.397886935079299	0	NA	NA	NA	NA	0	0.242753623188406	NA	LMOD3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMTK2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMTK3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMX1A
NA	NA	NA	NA	NA	NA	NA	NA	NA	LMX1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LNP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LNPEP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LNX1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LNX2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LOH12CR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LOH12CR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LONP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LONP2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LONRF1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LONRF2
0.337620818347514	0	NA	NA	NA	NA	0	0.0217391304347826	NA	LOR
NA	NA	NA	NA	NA	NA	NA	NA	NA	LOX
NA	NA	NA	NA	NA	NA	NA	NA	NA	LOXHD1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LOXL1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LOXL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LOXL3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LOXL4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPA
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPAL2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPAR1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPAR2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPAR3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPAR5
0.7485263306381	0	NA	NA	NA	NA	0	0.210144927536232	NA	LPAR6
0.0909919798821561	0.079	NA	NA	NA	NA	0	0.307971014492754	NA	LPCAT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPCAT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPCAT3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPCAT4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPGAT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPHN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPHN2
0.0164524420700869	0.46	NA	NA	NA	NA	0	0.0217391304347826	NA	LPHN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPIN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPIN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPIN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPL
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPO
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPPR1
0.560089195926526	0	NA	NA	NA	NA	0	0.0108695652173913	NA	LPPR3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPPR4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPPR5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LPXN
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRAT
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRBA
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRCH1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRCH3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRCH4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRFN1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRFN2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRFN3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRFN4
0.835286185340599	0.042	NA	NA	NA	NA	0	0.0072463768115942	NA	LRFN5
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRGUK
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRIG1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRIG2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRIG3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRIT1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRIT2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRIT3
0.792870201715833	0.022	NA	NA	NA	NA	0	0.0108695652173913	NA	LRMP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP10
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP11
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP12
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP1B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP2
0.116565055341146	0.322	NA	NA	NA	NA	0	0.985507246376812	NA	LRP2BP
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP5
0.0326671514567554	0.299	NA	NA	NA	NA	0	0.594202898550725	NA	LRP5L
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP6
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRP8
0.096498660537951	0.352	NA	NA	NA	NA	0	0.0108695652173913	NA	LRPAP1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRPPRC
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC1
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC10B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC14
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC14B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC15
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC16A
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC16B
0.320372755847111	0	NA	NA	NA	NA	0	0.416666666666667	NA	LRRC17
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC18
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC20
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC23
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC24
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC25
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC26
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC27
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC28
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC29
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC31
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC32
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC34
0.12496977029028	0.337	NA	NA	NA	NA	0	0.0072463768115942	NA	LRRC36
0.0180064348788167	0.43	NA	NA	NA	NA	0	0.920289855072464	NA	LRRC37A
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC37A2
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC37A3
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC37B
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC39
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC3B
0.4911751689349	0.035	NA	NA	NA	NA	0	0.0144927536231884	NA	LRRC4
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC40
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC41
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC42
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC43
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC45
NA	NA	NA	NA	NA	NA	NA	NA	NA	LRRC46
